actor_account,login_count,playtime,level,playtime_per_day,abyss_level,sit,teleport,reborn,social_deal,sit_per_day,portal_use_per_day,teleport_per_day,party_time,sit_per_playtime,pk_per_playtime,npk_per_playtime,partytime_per_playtime,teleport_per_playtime,social_deal_per_playtime,playtime_per_login,reborn_per_login,sit_per_leveling,playtime_per_quest,class
1644529,43.0,285047.0,50.0,28504.7,0.0,154.0,221.0,71.0,47.0,15.4,0.0,22.1,9534.0,0.0005402617813904374,0.0002911800510091318,0.00016488508912565296,0.033447115738807986,0.0007753107382291342,0.00016488508912565296,6629.0,1.6511627906976745,3.08,2639.324074074074,0
1644730,9.0,25241.0,50.0,8413.666666666666,0.0,4.0,40.0,0.0,30.0,1.3333333333333333,0.0,13.333333333333334,953.0,0.0001584723267699378,0.0,0.0,0.03775603185293768,0.001584723267699378,0.0011885424507745335,2804.5555555555557,0.0,0.08,152.97575757575757,0
1644762,107.0,221757.0,50.0,22175.7,0.0,230.0,262.0,46.0,66.0,23.0,0.0,26.2,42648.0,0.0010371713181545567,4.509440513715463e-05,0.0002344909067132041,0.19231861902893707,0.0011814734145934513,0.0002976230739052206,2072.495327102804,0.42990654205607476,4.6,1788.3629032258063,0
1644844,85.0,324178.0,50.0,32417.8,243.0,112.0,575.0,176.0,71.0,11.2,0.0,57.5,59654.0,0.00034548920654702047,0.0005490810604050861,0.0002868794304363652,0.18401618863710678,0.0017737169086119355,0.00021901547915034332,3813.858823529412,2.070588235294118,2.24,571.742504409171,0
1644962,23.0,115742.0,33.0,19290.333333333332,0.0,140.0,112.0,24.0,12.0,23.333333333333332,0.0,18.666666666666668,13415.0,0.0012095868396951842,4.3199529989113716e-05,0.00022463755594339134,0.11590433896079211,0.0009676694717561473,0.00010367887197387293,5032.260869565217,1.0434782608695652,4.242424242424242,964.5166666666667,0
1645216,30.0,254696.0,50.0,36385.142857142855,0.0,109.0,235.0,66.0,116.0,15.571428571428571,0.0,33.57142857142857,926.0,0.00042796117724659986,0.00031017369727047146,0.00013741872663881646,0.00363570688192983,0.0009226685931463392,0.00045544492257436315,8489.866666666667,2.2,2.18,5536.869565217391,0
1645268,61.0,338663.0,41.0,33866.3,0.0,1227.0,362.0,142.0,257.0,122.7,0.4,36.2,56439.0,0.0036230707222223864,0.0001653561209816248,0.00035433454496062457,0.16665239485860575,0.0010689092106312174,0.000758866483790671,5551.852459016393,2.3278688524590163,29.926829268292682,10262.515151515152,0
1645316,16.0,313368.0,9.0,104456.0,0.0,22.0,71.0,2.0,74.0,7.333333333333333,0.0,23.666666666666668,0.0,7.020499859590003e-05,0.0,6.3822725996272754e-06,0.0,0.00022657067728676828,0.0002361440861862092,19585.5,0.125,2.4444444444444446,0.0,1
1645342,51.0,251701.0,41.0,27966.777777777777,0.0,69.0,142.0,33.0,82.0,7.666666666666667,0.2222222222222222,15.777777777777779,2172.0,0.0002741347869098653,4.3702647188529245e-05,8.740529437705849e-05,0.00862928633577141,0.0005641614455246502,0.0003257833699508544,4935.313725490196,0.6470588235294118,1.6829268292682926,1573.13125,0
1645688,212.0,397494.0,50.0,39749.4,0.0,317.0,380.0,91.0,141.0,31.7,0.1,38.0,36540.0,0.0007974963144097773,6.289403110487203e-05,0.00029685982681499593,0.09192591586288094,0.0009559892727940548,0.0003547223354314782,1874.9716981132076,0.42924528301886794,6.34,1380.1875,0
1645742,58.0,247033.0,50.0,24703.3,0.0,342.0,329.0,195.0,125.0,34.2,0.1,32.9,9805.0,0.0013844304202272572,0.0009958183724441674,0.0003036031623305388,0.03969105342201244,0.0013318058720899638,0.0005060052705508981,4259.189655172414,3.3620689655172415,6.84,10740.565217391304,0
1645819,6.0,24584.0,40.0,4097.333333333333,0.0,49.0,40.0,5.0,6.0,8.166666666666666,0.3333333333333333,6.666666666666667,5111.0,0.0019931662870159455,0.00020338431500162708,0.00012203058900097624,0.20789944679466318,0.0016270745200130166,0.00024406117800195249,4097.333333333333,0.8333333333333334,1.225,2731.5555555555557,0
1646077,21.0,68662.0,10.0,8582.75,0.0,1.0,8.0,0.0,72.0,0.125,0.0,1.0,0.0,1.456409658908858e-05,0.0,0.0,0.0,0.00011651277271270864,0.0010486149544143776,3269.6190476190477,0.0,0.1,0.0,0
1646190,56.0,177464.0,50.0,17746.4,0.0,40.0,235.0,67.0,119.0,4.0,0.0,23.5,10246.0,0.00022539782716494614,0.0004564306000090159,0.00020849299012757518,0.05773565342830095,0.0013242122345940585,0.0006705585358157147,3169.0,1.1964285714285714,0.8,13651.076923076924,0
1646350,14.0,45646.0,50.0,11411.5,0.0,16.0,48.0,15.0,9.0,4.0,0.0,12.0,0.0,0.0003505235946194628,0.00015335407264601499,0.00046006221793804496,0.0,0.0010515707838583885,0.00019716952197344783,3260.4285714285716,1.0714285714285714,0.32,11411.5,0
1646358,23.0,91674.0,28.0,18334.8,0.0,48.0,109.0,25.0,53.0,9.6,0.0,21.8,20368.0,0.0005235944760782773,4.3632873006523116e-05,0.00020725614678098478,0.2221785893492157,0.001188995789427755,0.0005781355673364312,3985.8260869565215,1.0869565217391304,1.7142857142857142,467.7244897959184,0
1646377,70.0,244661.0,50.0,24466.1,91.0,83.0,211.0,17.0,199.0,8.3,0.0,21.1,20704.0,0.00033924491439175024,3.269830500161448e-05,9.809491500484343e-05,0.08462321334417827,0.0008624177944175818,0.0008133703369151602,3495.157142857143,0.24285714285714285,1.66,743.6504559270517,0
1646673,303.0,311167.0,50.0,31116.7,0.0,175.0,534.0,60.0,353.0,17.5,0.0,53.4,15097.0,0.000562398969042347,4.820562591791546e-05,0.00022174587922241113,0.04851735563218465,0.0017161202826777905,0.0011344390632682772,1026.953795379538,0.19801980198019803,3.5,1020.2196721311475,0
1646696,8.0,10961.0,50.0,3653.6666666666665,0.0,5.0,14.0,1.0,2.0,1.6666666666666667,0.0,4.666666666666667,3040.0,0.00045616275887236564,0.0,0.0,0.2773469573943983,0.0012772557248426238,0.00018246510354894625,1370.125,0.125,0.1,2740.25,0
1646866,203.0,391969.0,50.0,39196.9,37.0,148.0,314.0,118.0,101.0,14.8,0.0,31.4,17554.0,0.0003775808801206218,0.00029083932657939784,0.0002270587725049685,0.04478415384890132,0.0008010837591748327,0.0002576734384606946,1930.8817733990147,0.5812807881773399,2.96,2041.5052083333333,0
1646948,10.0,74655.0,26.0,12442.5,0.0,182.0,82.0,36.0,2.0,30.333333333333332,0.0,13.666666666666666,0.0,0.002437880918893577,8.036970062286517e-05,0.00042863840332194763,0.0,0.0010983859085124908,2.6789900207621727e-05,7465.5,3.6,7.0,2765.0,0
1647067,65.0,127827.0,50.0,14203.0,0.0,5.0,124.0,24.0,16.0,0.5555555555555556,0.0,13.777777777777779,31743.0,3.9115366863025805e-05,6.258458698084129e-05,9.387688047126195e-05,0.24832781806660564,0.00097006109820304,0.00012516917396168258,1966.5692307692307,0.36923076923076925,0.1,5810.318181818182,0
1647121,28.0,162383.0,24.0,16238.3,0.0,0.0,13.0,0.0,169.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,8.005764150188136e-05,0.0010407493395244577,5799.392857142857,0.0,0.0,0.0,0
1647261,8.0,46543.0,25.0,7757.166666666667,0.0,41.0,46.0,11.0,98.0,6.833333333333333,0.0,7.666666666666667,2493.0,0.0008809058290183272,0.0,0.00023634058827320972,0.053563371505919256,0.0009883333691425133,0.00210557978643405,5817.875,1.375,1.64,2327.15,0
1647285,1.0,11982.0,50.0,11982.0,0.0,7.0,10.0,0.0,4.0,7.0,0.0,10.0,0.0,0.0005842096478050409,0.0,0.0,0.0,0.0008345852111500584,0.00033383408446002337,11982.0,0.0,0.14,11982.0,0
1647490,6.0,198153.0,44.0,66051.0,0.0,443.0,20.0,14.0,4.0,147.66666666666666,0.0,6.666666666666667,0.0,0.0022356461925885553,2.52330270043855e-05,6.05592648105252e-05,0.0,0.000100932108017542,2.01864216035084e-05,33025.5,2.3333333333333335,10.068181818181818,198153.0,0
1647992,3.0,12097.0,35.0,4032.3333333333335,0.0,41.0,11.0,10.0,1.0,13.666666666666666,0.0,3.6666666666666665,1631.0,0.00338927006695875,0.0,0.001322641977349756,0.13482681656609077,0.0009093163594279573,8.266512358435976e-05,4032.3333333333335,3.3333333333333335,1.1714285714285715,0.0,0
1648057,56.0,253666.0,50.0,25366.6,71.0,952.0,394.0,132.0,208.0,95.2,0.1,39.4,19079.0,0.003752966499254926,0.0006504616306481751,0.00021682054354939172,0.07521307546143353,0.0015532235301538243,0.0008199758737867906,4529.75,2.357142857142857,19.04,2113.883333333333,0
1648329,13.0,44991.0,50.0,8998.2,0.0,78.0,40.0,8.0,8.0,15.6,0.0,8.0,7798.0,0.0017336800693472027,0.0,0.00020004000800160032,0.1733235535996088,0.0008890667022293348,0.00017781334044586695,3460.846153846154,0.6153846153846154,1.56,642.7285714285714,0
1648406,9.0,413068.0,50.0,68844.66666666667,0.0,187.0,20.0,1.0,27.0,31.166666666666668,0.0,3.3333333333333335,0.0,0.00045270996542942085,0.0,2.4209089060396834e-06,0.0,4.841817812079367e-05,6.536454046307145e-05,45896.444444444445,0.1111111111111111,3.74,0.0,0
1648800,7.0,60971.0,47.0,12194.2,0.0,6.0,34.0,8.0,1.0,1.2,0.0,6.8,9748.0,9.840743960243394e-05,1.6401239933738992e-05,0.00011480867953617294,0.15987928687408767,0.0005576421577471257,1.6401239933738992e-05,8710.142857142857,1.1428571428571428,0.1276595744680851,609.71,0
1648808,3.0,45841.0,26.0,22920.5,0.0,66.0,39.0,16.0,8.0,33.0,0.5,19.5,6962.0,0.0014397591675574268,0.0003054034597849087,0.00010907266420889596,0.15187277764446674,0.0008507667808293885,0.00017451626273423353,15280.333333333334,5.333333333333333,2.5384615384615383,1273.361111111111,0
1648875,7.0,19943.0,37.0,6647.666666666667,0.0,20.0,29.0,8.0,5.0,6.666666666666667,0.0,9.666666666666666,0.0,0.0010028581457152885,0.0,0.00045128616557187984,0.0,0.0014541443112871684,0.0002507145364288221,2849.0,1.1428571428571428,0.5405405405405406,2215.8888888888887,0
1649968,6.0,34677.0,23.0,11559.0,0.0,6.0,11.0,4.0,3.0,2.0,0.0,3.6666666666666665,0.0,0.00017302534821351327,0.0,0.00011535023214234219,0.0,0.000317213138391441,8.651267410675664e-05,5779.5,0.6666666666666666,0.2608695652173913,298.9396551724138,0
1650386,13.0,801130.0,50.0,80113.0,0.0,115.0,48.0,29.0,31.0,11.5,0.0,4.8,0.0,0.00014354723952417212,0.0,4.4936527155393005e-05,0.0,5.991536954052401e-05,3.869534282825509e-05,61625.38461538462,2.230769230769231,2.3,0.0,0
1651027,18.0,120340.0,41.0,15042.5,0.0,36.0,103.0,14.0,101.0,4.5,0.0,12.875,23218.0,0.00029915240152900114,3.3239155725444575e-05,0.0001329566229017783,0.19293667940834303,0.0008559082599301978,0.0008392886820674755,6685.555555555556,0.7777777777777778,0.8780487804878049,1046.4347826086957,0
1651153,18.0,138166.0,50.0,15351.777777777777,0.0,56.0,134.0,56.0,6.0,6.222222222222222,0.0,14.88888888888889,22856.0,0.0004053095551727632,0.0003184575076357425,0.0003546458607761678,0.16542419987551207,0.0009698478641633977,4.342602376851034e-05,7675.888888888889,3.111111111111111,1.12,6280.272727272727,0
1651610,47.0,403630.0,50.0,40363.0,0.0,895.0,447.0,86.0,81.0,89.5,0.2,44.7,10135.0,0.002217377300993484,8.671307880980106e-05,0.00020563387260609964,0.025109630106780963,0.0011074498922280305,0.00020067883953125387,8587.872340425532,1.8297872340425532,17.9,3203.4126984126983,0
1651853,5.0,32693.0,38.0,8173.25,0.0,22.0,16.0,8.0,0.0,5.5,0.0,4.0,0.0,0.0006729269262533264,9.176276267090815e-05,0.00021411311289878569,0.0,0.0004894014009115101,0.0,6538.6,1.6,0.5789473684210527,3269.3,0
1651903,19.0,112722.0,50.0,11272.2,0.0,26.0,184.0,41.0,74.0,2.6,0.0,18.4,11256.0,0.00023065595003637267,0.0007274533808839446,0.0001508135057930129,0.09985628360036196,0.001632334415642022,0.0006564823193342914,5932.736842105263,2.1578947368421053,0.52,6262.333333333333,0
1651907,39.0,128002.0,50.0,12800.2,0.0,206.0,289.0,89.0,130.0,20.6,0.0,28.9,3931.0,0.0016093498539085326,0.0007890501710910767,0.0006328026124591803,0.030710457649099233,0.002257777222230903,0.0010156091311073264,3282.102564102564,2.282051282051282,4.12,2666.7083333333335,0
1652005,16.0,820314.0,50.0,82031.4,0.0,2631.0,66.0,14.0,75.0,263.1,0.0,6.6,0.0,0.003207308420921745,2.4380907798720976e-06,1.4628544679232587e-05,0.0,8.045699573577922e-05,9.142840424520367e-05,51269.625,0.875,52.62,410157.0,0
1652020,11.0,49632.0,50.0,8272.0,0.0,172.0,59.0,19.0,7.0,28.666666666666668,0.0,9.833333333333334,61.0,0.003465506125080593,2.014829142488717e-05,0.0003828175370728562,0.0012290457769181173,0.001188749194068343,0.00014103803997421018,4512.0,1.7272727272727273,3.44,16544.0,0
1652523,20.0,18278.0,50.0,3655.6,0.0,53.0,17.0,0.0,21.0,10.6,0.0,3.4,1504.0,0.0028996607943976363,0.0,0.0,0.08228471386366124,0.0009300798774482985,0.0011489222015537805,913.9,0.0,1.06,304.6333333333333,0
1652560,4.0,11923.0,44.0,5961.5,0.0,23.0,27.0,14.0,9.0,11.5,0.0,13.5,0.0,0.0019290447035142163,0.0010064581061813302,0.0006709720707875535,0.0,0.002264530738907993,0.0007548435796359977,2980.75,3.5,0.5227272727272727,3974.3333333333335,0
1652640,17.0,72639.0,42.0,10377.0,0.0,80.0,87.0,14.0,21.0,11.428571428571429,0.0,12.428571428571429,240.0,0.0011013367474772505,0.0,0.00023403405883891574,0.0033040102424317513,0.00119770371288151,0.0002891008962127783,4272.882352941177,0.8235294117647058,1.9047619047619047,9079.875,0
1652641,42.0,292502.0,50.0,36562.75,0.0,630.0,740.0,501.0,87.0,78.75,0.5,92.5,16526.0,0.002153831426793663,0.0021846004471764296,0.0002837587435299588,0.05649875898284456,0.0025298972314719216,0.0002974338637000773,6964.333333333333,11.928571428571429,12.6,4717.774193548387,0
1652686,4.0,20165.0,26.0,6721.666666666667,0.0,18.0,16.0,5.0,8.0,6.0,0.0,5.333333333333333,12216.0,0.0008926357550210762,9.918175055789735e-05,0.00034713612695264073,0.605802132407637,0.0007934540044631788,0.0003967270022315894,5041.25,1.25,0.6923076923076923,1440.357142857143,0
1653021,14.0,49581.0,50.0,8263.5,0.0,32.0,21.0,1.0,8.0,5.333333333333333,0.0,3.5,2638.0,0.0006454085234263125,0.0,2.0169016357072265e-05,0.053205865149956635,0.00042354934349851756,0.00016135213085657812,3541.5,0.07142857142857142,0.64,8263.5,0
1653233,193.0,224932.0,50.0,24992.444444444445,0.0,63.0,258.0,60.0,360.0,7.0,0.4444444444444444,28.666666666666668,43289.0,0.0002800846478046699,8.002418508704853e-05,0.0002800846478046699,0.19245371934629132,0.0011470133195810289,0.0016004837017409707,1165.4507772020725,0.31088082901554404,1.26,5112.090909090909,0
1653500,3.0,14041.0,29.0,14041.0,0.0,22.0,9.0,2.0,19.0,22.0,0.0,9.0,0.0,0.0015668399686632006,0.0,0.00021365999572680008,0.0,0.0006409799871804002,0.0013531799729364006,4680.333333333333,0.6666666666666666,0.7586206896551724,702.05,0
1653558,98.0,401802.0,50.0,40180.2,0.0,75.0,368.0,103.0,410.0,7.5,0.0,36.8,30987.0,0.00018665910075111623,0.00025385637702151807,0.00017919273672107157,0.07712007406633117,0.0009158739876854769,0.001020403084106102,4100.0204081632655,1.0510204081632653,1.5,2511.2625,0
1653906,6.0,231965.0,50.0,77321.66666666667,0.0,354.0,94.0,88.0,1.0,118.0,0.0,31.333333333333332,0.0,0.0015260922984070872,0.0,0.0005000754424158817,0.0,0.0004052335481645938,4.31099519324036e-06,38660.833333333336,14.666666666666666,7.08,0.0,0
1653975,12.0,249908.0,9.0,83302.66666666667,0.0,4.0,56.0,4.0,14.0,1.3333333333333333,0.0,18.666666666666668,0.0,1.600589016758167e-05,0.0,1.600589016758167e-05,0.0,0.00022408246234614337,5.602061558653584e-05,20825.666666666668,0.3333333333333333,0.4444444444444444,0.0,1
1654543,41.0,12362.0,10.0,1373.5555555555557,0.0,0.0,16.0,0.0,156.0,0.0,0.0,1.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0012942889500080893,0.012619317262578872,301.5121951219512,0.0,0.0,0.0,0
1654603,78.0,245317.0,50.0,24531.7,295.0,256.0,344.0,170.0,19.0,25.6,0.4,34.4,34852.0,0.0010435477361943933,0.0005380793014752341,0.0001997415588809581,0.14206924102283983,0.001402267270511216,7.745080854567763e-05,3145.0897435897436,2.1794871794871793,5.12,9085.814814814816,0
1654993,10.0,21928.0,43.0,7309.333333333333,0.0,15.0,30.0,8.0,22.0,5.0,0.0,10.0,0.0,0.0006840569135352061,0.0,0.0004560379423568041,0.0,0.0013681138270704122,0.001003283473184969,2192.8,0.8,0.3488372093023256,644.9411764705883,0
1655300,33.0,205748.0,50.0,20574.8,0.0,42.0,219.0,42.0,27.0,4.2,0.0,21.9,17384.0,0.00020413321150144839,9.72062911911659e-05,0.0001749713241440986,0.08449170830336139,0.0010644088885432665,0.00013122849310807396,6234.787878787879,1.2727272727272727,0.84,17145.666666666668,0
1655861,8.0,18904.0,50.0,18904.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.289885738468049e-05,0.00021159542953872197,2363.0,0.0,0.0,0.0,0
1655873,27.0,719600.0,36.0,71960.0,0.0,7054.0,297.0,132.0,67.0,705.4,0.0,29.7,0.0,0.009802668148971651,1.3896609227348527e-05,0.00018065591995553086,0.0,0.00041272929405225127,9.310728182323513e-05,26651.85185185185,4.888888888888889,195.94444444444446,20560.0,0
1655939,22.0,269429.0,41.0,29936.555555555555,0.0,170.0,299.0,93.0,81.0,18.88888888888889,0.0,33.22222222222222,14664.0,0.0006309640016479295,7.05195060665333e-05,0.00035630908328353666,0.05442621247156022,0.0011097543323101819,0.00030063578902048404,12246.772727272728,4.2272727272727275,4.146341463414634,7090.236842105263,0
1655996,14.0,277141.0,36.0,69285.25,0.0,18.0,45.0,17.0,5.0,4.5,0.0,11.25,0.0,6.494888883276022e-05,5.051580242548017e-05,1.4433086407280049e-05,0.0,0.00016237222208190054,1.804135800910006e-05,19795.785714285714,1.2142857142857142,0.5,1788.0064516129032,1
1656219,5.0,55372.0,32.0,13843.0,0.0,6.0,15.0,4.0,3.0,1.5,0.0,3.75,0.0,0.00010835801488116738,0.0,7.223867658744492e-05,0.0,0.0002708950372029184,5.417900744058369e-05,11074.4,0.8,0.1875,0.0,0
1656301,3.0,34483.0,16.0,11494.333333333334,0.0,92.0,34.0,19.0,7.0,30.666666666666668,0.0,11.333333333333334,547.0,0.002667981324130731,0.0,0.0005799959400284198,0.01586288895977728,0.0009859930980483137,0.00020299857900994692,11494.333333333334,6.333333333333333,5.75,985.2285714285714,0
1656404,72.0,192679.0,48.0,21408.777777777777,0.0,85.0,360.0,62.0,193.0,9.444444444444445,0.0,40.0,26936.0,0.00044114823099559373,0.0002543089802209893,0.0001972192091509713,0.13979727941290956,0.001868392507746044,0.001001665983319407,2676.097222222222,0.8611111111111112,1.7708333333333333,727.0905660377358,0
1656801,4.0,19986.0,14.0,6662.0,0.0,8.0,14.0,2.0,1.0,2.6666666666666665,0.0,4.666666666666667,0.0,0.0004002801961372961,0.0,0.00010007004903432403,0.0,0.0007004903432402681,5.0035024517162014e-05,4996.5,0.5,0.5714285714285714,322.35483870967744,0
1656924,41.0,136762.0,50.0,13676.2,0.0,399.0,383.0,261.0,32.0,39.9,0.3,38.3,6782.0,0.002917477076965824,0.0029686608853336455,0.00023398312396718388,0.04958979833579503,0.002800485514982232,0.00023398312396718388,3335.6585365853657,6.365853658536586,7.98,1178.9827586206898,0
1656927,69.0,186819.0,50.0,18681.9,321.0,121.0,403.0,181.0,22.0,12.1,0.0,40.3,23331.0,0.0006476857278970554,0.0014184852718406586,0.00021946375903949812,0.12488558444269587,0.002157168168119945,0.00011776104143582827,2707.521739130435,2.6231884057971016,2.42,1906.3163265306123,0
1657181,14.0,45255.0,50.0,7542.5,0.0,44.0,55.0,4.0,9.0,7.333333333333333,0.0,9.166666666666666,1933.0,0.0009722682576510883,2.209700585570655e-05,0.00015467904098994585,0.042713512319080764,0.0012153353220638603,0.00019887305270135897,3232.5,0.2857142857142857,0.88,9051.0,0
1657263,15.0,189781.0,40.0,27111.571428571428,0.0,107.0,250.0,78.0,155.0,15.285714285714286,0.14285714285714285,35.714285714285715,40591.0,0.0005638077573624336,0.0003161538826331403,0.00022657694922041723,0.21388337083269662,0.0013173078443047513,0.0008167308634689458,12652.066666666668,5.2,2.675,3111.1639344262294,0
1657626,33.0,131931.0,50.0,14659.0,0.0,91.0,203.0,58.0,172.0,10.11111111111111,0.0,22.555555555555557,33483.0,0.0006897544928788533,0.00037140626539630564,0.00016675383344323926,0.2537917547809082,0.0015386830994989806,0.0013037117887380525,3997.909090909091,1.7575757575757576,1.82,6943.736842105263,0
1657669,19.0,56777.0,44.0,7097.125,0.0,28.0,39.0,5.0,57.0,3.5,0.0,4.875,0.0,0.0004931574405128837,0.00012328936012822092,3.522553146520598e-05,0.0,0.0006868978635715166,0.0010039276467583705,2988.2631578947367,0.2631578947368421,0.6363636363636364,1234.2826086956522,0
1657712,10.0,47689.0,50.0,11922.25,0.0,35.0,57.0,22.0,20.0,8.75,0.0,14.25,11244.0,0.0007339218687747699,0.0003984147287634465,0.00029356874750990794,0.2357776426429575,0.0011952441862903395,0.0004193839250141542,4768.9,2.2,0.7,5961.125,0
1658449,8.0,24350.0,23.0,6087.5,0.0,2.0,15.0,0.0,0.0,0.5,0.0,3.75,0.0,8.213552361396303e-05,0.0,0.0,0.0,0.0006160164271047228,0.0,3043.75,0.0,0.08695652173913043,487.0,0
1658585,38.0,295366.0,10.0,73841.5,0.0,0.0,70.0,13.0,81.0,0.0,0.0,17.5,0.0,0.0,0.0,4.401319041460425e-05,0.0,0.00023699410223248444,0.00027423603258330343,7772.789473684211,0.34210526315789475,0.0,0.0,1
1658586,6.0,11419.0,50.0,5709.5,0.0,2.0,12.0,3.0,0.0,1.0,0.0,6.0,0.0,0.00017514668534897976,0.0,0.0003502933706979595,0.0,0.0010508801120938786,0.0,1903.1666666666667,0.5,0.04,5709.5,0
1659032,16.0,154617.0,49.0,30923.4,0.0,134.0,145.0,51.0,4.0,26.8,0.2,29.0,29325.0,0.0008666576120348992,0.00020696301182922966,0.00029750932950451764,0.18966219755912997,0.0009378011473511968,2.5870376478653707e-05,9663.5625,3.1875,2.7346938775510203,30923.4,0
1659104,10.0,774376.0,50.0,77437.6,0.0,805.0,16.0,1.0,88.0,80.5,0.0,1.6,0.0,0.0010395466801657075,0.0,1.2913623356095748e-06,0.0,2.0661797369753196e-05,0.00011363988553364258,77437.6,0.1,16.1,0.0,0
1659776,29.0,23200.0,23.0,2320.0,0.0,0.0,8.0,0.0,54.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0003448275862068965,0.0023275862068965515,800.0,0.0,0.0,0.0,0
1659820,8.0,28787.0,36.0,7196.75,0.0,2.0,11.0,5.0,28.0,0.5,0.0,2.75,0.0,6.947580505089103e-05,0.0,0.00017368951262722757,0.0,0.00038211692777990065,0.0009726612707124743,3598.375,0.625,0.05555555555555555,3598.375,0
